module_id,step,step_option,step_option_component,sub_step,sub_step_option,sub_step_option_component,sub_sub_step,sub_sub_step_option,sub_sub_step_option_component,essential,identifier
M00001,1,1,1,,,,,,,1,K00844
M00001,1,2,1,,,,,,,1,K12407
M00001,1,3,1,,,,,,,1,K00845
M00001,1,4,1,,,,,,,1,K25026
M00001,1,5,1,,,,,,,1,K00886
M00001,1,6,1,,,,,,,1,K08074
M00001,1,7,1,,,,,,,1,K00918
M00001,2,1,1,,,,,,,1,K01810
M00001,2,2,1,,,,,,,1,K06859
M00001,2,3,1,,,,,,,1,K13810
M00001,2,4,1,,,,,,,1,K15916
M00001,3,1,1,,,,,,,1,K00850
M00001,3,2,1,,,,,,,1,K16370
M00001,3,3,1,,,,,,,1,K21071
M00001,3,4,1,,,,,,,1,K24182
M00001,3,5,1,,,,,,,1,K00918
M00001,4,1,1,,,,,,,1,K01623
M00001,4,2,1,,,,,,,1,K01624
M00001,4,3,1,,,,,,,1,K11645
M00001,4,4,1,,,,,,,1,K16305
M00001,4,5,1,,,,,,,1,K16306
M00001,5,1,1,,,,,,,1,K01803
M00001,6,1,1,1,1,1,,,,1,K00134
M00001,6,1,1,1,2,1,,,,1,K00150
M00001,6,1,1,2,1,1,,,,1,K00927
M00001,6,1,1,2,2,1,,,,1,K11389
M00001,7,1,1,,,,,,,1,K01834
M00001,7,2,1,,,,,,,1,K15633
M00001,7,3,1,,,,,,,1,K15634
M00001,7,4,1,,,,,,,1,K15635
M00001,8,1,1,,,,,,,1,K01689
M00001,8,2,1,,,,,,,1,K27394
M00001,9,1,1,,,,,,,1,K00873
M00001,9,2,1,,,,,,,1,K12406
M00002,1,1,1,,,,,,,1,K01803
M00002,2,1,1,1,1,1,,,,1,K00134
M00002,2,1,1,1,2,1,,,,1,K00150
M00002,2,1,1,2,1,1,,,,1,K00927
M00002,2,1,1,2,2,1,,,,1,K11389
M00002,3,1,1,,,,,,,1,K01834
M00002,3,2,1,,,,,,,1,K15633
M00002,3,3,1,,,,,,,1,K15634
M00002,3,4,1,,,,,,,1,K15635
M00002,4,1,1,,,,,,,1,K01689
M00002,4,2,1,,,,,,,1,K27394
M00002,5,1,1,,,,,,,1,K00873
M00002,5,2,1,,,,,,,1,K12406
M00003,1,1,1,,,,,,,1,K01596
M00003,1,2,1,,,,,,,1,K01610
M00003,2,1,1,,,,,,,1,K01689
M00003,2,2,1,,,,,,,1,K27394
M00003,3,1,1,,,,,,,1,K01834
M00003,3,2,1,,,,,,,1,K15633
M00003,3,3,1,,,,,,,1,K15634
M00003,3,4,1,,,,,,,1,K15635
M00003,4,1,1,,,,,,,1,K00927
M00003,5,1,1,,,,,,,1,K00134
M00003,5,2,1,,,,,,,1,K00150
M00003,6,1,1,,,,,,,1,K01803
M00003,7,1,1,1,1,1,,,,1,K01623
M00003,7,1,1,1,2,1,,,,1,K01624
M00003,7,1,1,1,3,1,,,,1,K11645
M00003,7,1,1,2,1,1,1,1,1,1,K03841
M00003,7,1,1,2,1,1,1,2,1,1,K02446
M00003,7,1,1,2,1,1,1,3,1,1,K11532
M00003,7,1,1,2,1,1,1,4,1,1,K01086
M00003,7,1,1,2,1,1,1,5,1,1,K04041
M00003,7,1,1,2,2,1,,,,1,K01622
M00004,1,1,1,,,,,,,1,K13937
M00004,1,2,1,1,1,1,,,,1,K00036
M00004,1,2,1,1,2,1,,,,1,K19243
M00004,1,2,1,2,1,1,,,,1,K01057
M00004,1,2,1,2,2,1,,,,1,K07404
M00004,2,1,1,,,,,,,1,K00033
M00004,3,1,1,,,,,,,1,K01783
M00004,4,1,1,,,,,,,1,K01807
M00004,4,2,1,,,,,,,1,K01808
M00004,5,1,1,,,,,,,1,K00615
M00004,6,1,1,1,1,1,,,,1,K00616
M00004,6,1,1,2,1,1,,,,1,K01810
M00004,6,1,1,2,2,1,,,,1,K06859
M00004,6,1,1,2,3,1,,,,1,K15916
M00004,6,2,1,,,,,,,1,K13810
M00005,1,1,1,,,,,,,1,K00948
M00006,1,1,1,,,,,,,1,K13937
M00006,1,2,1,1,1,1,,,,1,K00036
M00006,1,2,1,1,2,1,,,,1,K19243
M00006,1,2,1,2,1,1,,,,1,K01057
M00006,1,2,1,2,2,1,,,,1,K07404
M00006,2,1,1,,,,,,,1,K00033
M00007,1,1,1,,,,,,,1,K00615
M00007,2,1,1,,,,,,,1,K00616
M00007,2,2,1,,,,,,,1,K13810
M00007,3,1,1,,,,,,,1,K01783
M00007,4,1,1,,,,,,,1,K01807
M00007,4,2,1,,,,,,,1,K01808
M00008,1,1,1,,,,,,,1,K00036
M00008,2,1,1,,,,,,,1,K01057
M00008,2,2,1,,,,,,,1,K07404
M00008,3,1,1,,,,,,,1,K01690
M00008,4,1,1,,,,,,,1,K01625
M00009,1,1,1,,,,,,,1,K01647
M00009,1,2,1,,,,,,,1,K05942
M00009,1,3,1,,,,,,,1,K01659
M00009,2,1,1,,,,,,,1,K01681
M00009,2,2,1,,,,,,,1,K27802
M00009,2,3,1,,,,,,,1,K01682
M00009,3,1,1,,,,,,,1,K00031
M00009,3,2,1,,,,,,,1,K00030
M00009,4,1,1,1,1,1,,,,1,K00164
M00009,4,1,1,1,1,2,,,,1,K00658
M00009,4,1,1,1,2,1,,,,1,K01616
M00009,4,1,2,,,,,,,1,K00382
M00009,4,2,1,,,,,,,1,K00174
M00009,4,2,2,,,,,,,1,K00175
M00009,4,2,3,,,,,,,0,K00177
M00009,4,2,4,,,,,,,0,K00176
M00009,5,1,1,,,,,,,1,K01902
M00009,5,1,2,,,,,,,1,K01903
M00009,5,2,1,,,,,,,1,K01899
M00009,5,2,2,,,,,,,1,K01900
M00009,5,3,1,,,,,,,1,K18118
M00009,6,1,1,,,,,,,1,K00234
M00009,6,1,2,,,,,,,1,K00235
M00009,6,1,3,,,,,,,1,K00236
M00009,6,1,4,1,1,1,,,,1,K00237
M00009,6,1,4,1,2,1,,,,1,K25801
M00009,6,2,1,,,,,,,1,K00239
M00009,6,2,2,,,,,,,1,K00240
M00009,6,2,3,,,,,,,1,K00241
M00009,6,2,4,1,1,1,,,,1,K00242
M00009,6,2,4,1,2,1,,,,1,K18859
M00009,6,2,4,1,3,1,,,,1,K18860
M00009,6,3,1,,,,,,,1,K00244
M00009,6,3,2,,,,,,,1,K00245
M00009,6,3,3,,,,,,,1,K00246
M00009,6,3,4,,,,,,,0,K00247
M00009,7,1,1,,,,,,,1,K01676
M00009,7,2,1,,,,,,,1,K01679
M00009,7,3,1,,,,,,,1,K01677
M00009,7,3,2,,,,,,,1,K01678
M00009,8,1,1,,,,,,,1,K00026
M00009,8,2,1,,,,,,,1,K00025
M00009,8,3,1,,,,,,,1,K00024
M00009,8,4,1,,,,,,,1,K00116
M00010,1,1,1,,,,,,,1,K01647
M00010,1,2,1,,,,,,,1,K05942
M00010,1,3,1,,,,,,,1,K01659
M00010,2,1,1,,,,,,,1,K01681
M00010,2,2,1,,,,,,,1,K27802
M00010,2,3,1,,,,,,,1,K01682
M00010,3,1,1,,,,,,,1,K00031
M00010,3,2,1,,,,,,,1,K00030
M00011,1,1,1,1,1,1,,,,1,K00164
M00011,1,1,1,1,1,2,,,,1,K00658
M00011,1,1,1,1,2,1,,,,1,K01616
M00011,1,1,2,,,,,,,1,K00382
M00011,1,2,1,,,,,,,1,K00174
M00011,1,2,2,,,,,,,1,K00175
M00011,1,2,3,,,,,,,0,K00177
M00011,1,2,4,,,,,,,0,K00176
M00011,2,1,1,,,,,,,1,K01902
M00011,2,1,2,,,,,,,1,K01903
M00011,2,2,1,,,,,,,1,K01899
M00011,2,2,2,,,,,,,1,K01900
M00011,2,3,1,,,,,,,1,K18118
M00011,3,1,1,,,,,,,1,K00234
M00011,3,1,2,,,,,,,1,K00235
M00011,3,1,3,,,,,,,1,K00236
M00011,3,1,4,1,1,1,,,,1,K00237
M00011,3,1,4,1,2,1,,,,1,K25801
M00011,3,2,1,,,,,,,1,K00239
M00011,3,2,2,,,,,,,1,K00240
M00011,3,2,3,,,,,,,1,K00241
M00011,3,2,4,1,1,1,,,,1,K00242
M00011,3,2,4,1,2,1,,,,1,K18859
M00011,3,2,4,1,3,1,,,,1,K18860
M00011,3,3,1,,,,,,,1,K00244
M00011,3,3,2,,,,,,,1,K00245
M00011,3,3,3,,,,,,,1,K00246
M00011,3,3,4,,,,,,,0,K00247
M00011,4,1,1,,,,,,,1,K01676
M00011,4,2,1,,,,,,,1,K01679
M00011,4,3,1,,,,,,,1,K01677
M00011,4,3,2,,,,,,,1,K01678
M00011,5,1,1,,,,,,,1,K00026
M00011,5,2,1,,,,,,,1,K00025
M00011,5,3,1,,,,,,,1,K00024
M00011,5,4,1,,,,,,,1,K00116
M00012,1,1,1,,,,,,,1,K01647
M00012,1,2,1,,,,,,,1,K01659
M00012,2,1,1,,,,,,,1,K01681
M00012,2,2,1,,,,,,,1,K27802
M00012,2,3,1,,,,,,,1,K01682
M00012,3,1,1,,,,,,,1,K01637
M00012,4,1,1,,,,,,,1,K01638
M00012,4,2,1,,,,,,,1,K19282
M00012,5,1,1,,,,,,,1,K00026
M00012,5,2,1,,,,,,,1,K00025
M00012,5,3,1,,,,,,,1,K00024
M00013,1,1,1,,,,,,,1,K00248
M00013,1,2,1,,,,,,,1,K00232
M00013,2,1,1,,,,,,,1,K07511
M00013,2,2,1,,,,,,,1,K14729
M00013,3,1,1,,,,,,,1,K05605
M00013,4,1,1,,,,,,,1,K23146
M00013,5,1,1,,,,,,,1,K00140
M00014,1,1,1,,,,,,,1,K00012
M00014,2,1,1,1,1,1,,,,1,K12447
M00014,2,1,1,2,1,1,,,,1,K16190
M00014,2,2,1,1,1,1,,,,1,K00699
M00014,2,2,1,2,1,1,,,,1,K01195
M00014,2,2,1,2,2,1,,,,1,K14756
M00014,3,1,1,,,,,,,1,K00002
M00014,4,1,1,,,,,,,1,K13247
M00014,5,1,1,,,,,,,1,K03331
M00014,6,1,1,,,,,,,1,K05351
M00014,6,2,1,,,,,,,1,K00008
M00014,7,1,1,,,,,,,1,K00854
M00015,1,1,1,1,1,1,,,,1,K00931
M00015,1,1,1,2,1,1,,,,1,K00147
M00015,1,2,1,,,,,,,1,K12657
M00015,2,1,1,,,,,,,1,K00286
M00016,1,1,1,,,,,,,1,K00928
M00016,1,2,1,,,,,,,1,K12524
M00016,1,3,1,,,,,,,1,K12525
M00016,1,4,1,,,,,,,1,K12526
M00016,2,1,1,,,,,,,1,K00133
M00016,3,1,1,,,,,,,1,K01714
M00016,4,1,1,,,,,,,1,K00215
M00016,5,1,1,,,,,,,1,K00674
M00016,6,1,1,,,,,,,1,K00821
M00016,6,2,1,,,,,,,1,K14267
M00016,7,1,1,,,,,,,1,K01439
M00016,8,1,1,,,,,,,1,K01778
M00016,9,1,1,,,,,,,1,K01586
M00016,9,2,1,,,,,,,1,K12526
M00017,1,1,1,,,,,,,1,K00928
M00017,1,2,1,,,,,,,1,K12524
M00017,1,3,1,,,,,,,1,K12525
M00017,2,1,1,,,,,,,1,K00133
M00017,3,1,1,,,,,,,1,K00003
M00017,3,2,1,,,,,,,1,K12524
M00017,3,3,1,,,,,,,1,K12525
M00017,4,1,1,,,,,,,1,K00651
M00017,4,2,1,,,,,,,1,K00641
M00017,5,1,1,,,,,,,1,K01739
M00017,6,1,1,,,,,,,1,K01760
M00017,6,2,1,,,,,,,1,K14155
M00017,7,1,1,,,,,,,1,K00548
M00017,7,2,1,,,,,,,1,K24042
M00017,7,3,1,,,,,,,1,K00549
M00018,1,1,1,,,,,,,1,K00928
M00018,1,2,1,,,,,,,1,K12524
M00018,1,3,1,,,,,,,1,K12525
M00018,1,4,1,,,,,,,1,K12526
M00018,2,1,1,,,,,,,1,K00133
M00018,3,1,1,,,,,,,1,K00003
M00018,3,2,1,,,,,,,1,K12524
M00018,3,3,1,,,,,,,1,K12525
M00018,4,1,1,,,,,,,1,K00872
M00018,4,2,1,,,,,,,1,K02204
M00018,4,3,1,,,,,,,1,K02203
M00018,5,1,1,,,,,,,1,K01733
M00019,1,1,1,,,,,,,1,K01652
M00019,1,1,2,1,1,1,,,,1,K01653
M00019,1,1,2,1,2,1,,,,1,K11258
M00019,2,1,1,,,,,,,1,K00053
M00019,3,1,1,,,,,,,1,K01687
M00019,4,1,1,,,,,,,1,K00826
M00020,1,1,1,,,,,,,1,K00058
M00020,2,1,1,,,,,,,1,K00831
M00020,3,1,1,,,,,,,1,K01079
M00020,3,2,1,,,,,,,1,K02203
M00020,3,3,1,,,,,,,1,K22305
M00020,3,4,1,,,,,,,1,K25528
M00021,1,1,1,,,,,,,1,K00640
M00021,1,2,1,,,,,,,1,K23304
M00021,2,1,1,,,,,,,1,K01738
M00021,2,2,1,,,,,,,1,K13034
M00021,2,3,1,,,,,,,1,K17069
M00022,1,1,1,,,,,,,1,K01626
M00022,1,2,1,,,,,,,1,K03856
M00022,1,3,1,,,,,,,1,K13853
M00022,2,1,1,1,1,1,,,,1,K01735
M00022,2,1,1,1,2,1,,,,1,K13829
M00022,2,1,1,2,1,1,1,1,1,1,K03785
M00022,2,1,1,2,1,1,1,2,1,1,K03786
M00022,2,1,1,2,1,1,2,1,1,1,K00014
M00022,2,1,1,2,1,1,2,2,1,1,K13832
M00022,2,2,1,,,,,,,1,K13830
M00022,3,1,1,1,1,1,,,,1,K00891
M00022,3,1,1,1,2,1,,,,1,K13829
M00022,3,1,1,2,1,1,1,1,1,1,K00800
M00022,3,1,1,2,1,1,1,2,1,1,K24018
M00022,3,1,1,2,2,1,,,,1,K13830
M00022,4,1,1,,,,,,,1,K01736
M00023,1,1,1,1,1,1,,,,1,K01657
M00023,1,1,1,1,1,2,,,,1,K01658
M00023,1,1,1,1,2,1,,,,1,K13503
M00023,1,1,1,1,3,1,,,,1,K13501
M00023,1,1,1,1,4,1,,,,1,K01656
M00023,1,1,1,2,1,1,,,,1,K00766
M00023,1,2,1,,,,,,,1,K13497
M00023,2,1,1,1,1,1,,,,1,K01817
M00023,2,1,1,1,2,1,,,,1,K24017
M00023,2,1,1,2,1,1,,,,1,K01656
M00023,2,1,1,2,2,1,,,,1,K01609
M00023,2,2,1,,,,,,,1,K13498
M00023,2,3,1,,,,,,,1,K13501
M00023,3,1,1,,,,,,,1,K01695
M00023,3,1,2,1,1,1,,,,1,K01696
M00023,3,1,2,1,2,1,,,,1,K06001
M00023,3,2,1,,,,,,,1,K01694
M00024,1,1,1,1,1,1,,,,1,K01850
M00024,1,1,1,1,2,1,,,,1,K04092
M00024,1,1,1,1,3,1,,,,1,K14187
M00024,1,1,1,1,4,1,,,,1,K04093
M00024,1,1,1,1,5,1,,,,1,K04516
M00024,1,1,1,1,6,1,,,,1,K06208
M00024,1,1,1,1,7,1,,,,1,K06209
M00024,1,1,1,2,1,1,1,1,1,1,K01713
M00024,1,1,1,2,1,1,1,2,1,1,K04518
M00024,1,1,1,2,1,1,1,3,1,1,K05359
M00024,1,1,1,2,2,1,,,,1,K14170
M00024,2,1,1,,,,,,,1,K00832
M00024,2,2,1,,,,,,,1,K00838
M00025,1,1,1,1,1,1,,,,1,K01850
M00025,1,1,1,1,2,1,,,,1,K04092
M00025,1,1,1,1,3,1,,,,1,K14170
M00025,1,1,1,1,4,1,,,,1,K04093
M00025,1,1,1,1,5,1,,,,1,K04516
M00025,1,1,1,1,6,1,,,,1,K06208
M00025,1,1,1,1,7,1,,,,1,K06209
M00025,1,1,1,2,1,1,,,,1,K04517
M00025,1,1,1,2,2,1,,,,1,K00211
M00025,1,2,1,,,,,,,1,K14187
M00025,2,1,1,,,,,,,1,K00832
M00025,2,2,1,,,,,,,1,K00838
M00026,1,1,1,,,,,,,1,K00765
M00026,1,1,2,,,,,,,0,K02502
M00026,2,1,1,1,1,1,,,,1,K01523
M00026,2,1,1,2,1,1,,,,1,K01496
M00026,2,1,1,2,2,1,,,,1,K11755
M00026,2,1,1,2,3,1,,,,1,K14152
M00026,3,1,1,,,,,,,1,K01814
M00026,3,2,1,,,,,,,1,K24017
M00026,4,1,1,,,,,,,1,K02501
M00026,4,1,2,,,,,,,1,K02500
M00026,4,2,1,,,,,,,1,K01663
M00026,5,1,1,1,1,1,,,,1,K01693
M00026,5,1,1,2,1,1,,,,1,K00817
M00026,5,1,1,3,1,1,,,,1,K04486
M00026,5,1,1,3,2,1,,,,1,K05602
M00026,5,1,1,3,3,1,,,,1,K18649
M00026,5,2,1,1,1,1,,,,1,K01089
M00026,5,2,1,2,1,1,,,,1,K00817
M00026,6,1,1,,,,,,,1,K00013
M00026,6,2,1,,,,,,,1,K14152
M00027,1,1,1,,,,,,,1,K01580
M00027,2,1,1,,,,,,,1,K13524
M00027,2,2,1,,,,,,,1,K07250
M00027,2,3,1,,,,,,,1,K00823
M00027,2,4,1,,,,,,,1,K16871
M00027,3,1,1,,,,,,,1,K00135
M00027,3,2,1,,,,,,,1,K00139
M00027,3,3,1,,,,,,,1,K17761
M00028,1,1,1,,,,,,,1,K00618
M00028,1,2,1,,,,,,,1,K00619
M00028,1,3,1,,,,,,,1,K14681
M00028,1,4,1,,,,,,,1,K14682
M00028,1,5,1,,,,,,,1,K00620
M00028,1,6,1,,,,,,,1,K22477
M00028,1,7,1,,,,,,,1,K22478
M00028,2,1,1,1,1,1,,,,1,K00930
M00028,2,1,1,1,2,1,,,,1,K22478
M00028,2,1,1,2,1,1,,,,1,K00145
M00028,2,1,1,2,2,1,,,,1,K12659
M00028,3,1,1,,,,,,,1,K00818
M00028,3,2,1,,,,,,,1,K00821
M00028,4,1,1,,,,,,,1,K01438
M00028,4,2,1,,,,,,,1,K14677
M00028,4,3,1,,,,,,,1,K00620
M00029,1,1,1,,,,,,,1,K01948
M00029,2,1,1,,,,,,,1,K00611
M00029,3,1,1,,,,,,,1,K01940
M00029,4,1,1,,,,,,,1,K01755
M00029,4,2,1,,,,,,,1,K14681
M00029,5,1,1,,,,,,,1,K01476
M00030,1,1,1,,,,,,,1,K01655
M00030,2,1,1,,,,,,,1,K17450
M00030,3,1,1,,,,,,,1,K01705
M00030,4,1,1,,,,,,,1,K05824
M00030,5,1,1,,,,,,,1,K00838
M00030,6,1,1,,,,,,,1,K00143
M00030,7,1,1,,,,,,,1,K00293
M00030,7,2,1,,,,,,,1,K24034
M00030,8,1,1,,,,,,,1,K00290
M00031,1,1,1,,,,,,,1,K05826
M00032,1,1,1,,,,,,,1,K14157
M00032,2,1,1,,,,,,,1,K14085
M00032,3,1,1,,,,,,,1,K00825
M00032,4,1,1,,,,,,,1,K15791
M00032,4,1,2,,,,,,,1,K00658
M00032,4,1,3,,,,,,,1,K00382
M00032,5,1,1,,,,,,,1,K00252
M00032,6,1,1,1,1,1,,,,1,K07514
M00032,6,1,1,1,2,1,1,1,1,1,K07515
M00032,6,1,1,1,2,1,1,2,1,1,K07511
M00032,6,1,1,2,1,1,,,,1,K00022
M00033,1,1,1,,,,,,,1,K00928
M00033,2,1,1,,,,,,,1,K00133
M00033,3,1,1,,,,,,,1,K00836
M00033,4,1,1,,,,,,,1,K06718
M00033,5,1,1,,,,,,,1,K06720
M00034,1,1,1,,,,,,,1,K00789
M00034,2,1,1,,,,,,,1,K01611
M00034,3,1,1,,,,,,,1,K00797
M00034,4,1,1,1,1,1,,,,1,K01243
M00034,4,1,1,1,2,1,,,,1,K01244
M00034,4,1,1,2,1,1,,,,1,K00899
M00034,4,1,1,2,2,1,1,1,1,1,K00772
M00034,4,1,1,2,2,1,1,2,1,1,K05810
M00034,5,1,1,,,,,,,1,K08963
M00034,6,1,1,1,1,1,,,,1,K16054
M00034,6,1,1,1,2,1,,,,1,K08964
M00034,6,1,1,2,1,1,1,1,1,1,K09880
M00034,6,1,1,2,1,1,1,2,1,1,K08965
M00034,6,1,1,2,1,1,2,1,1,1,K08966
M00034,7,1,1,,,,,,,1,K08967
M00034,8,1,1,,,,,,,1,K00815
M00034,8,2,1,,,,,,,1,K08969
M00034,8,3,1,,,,,,,1,K23977
M00034,8,4,1,,,,,,,1,K00832
M00034,8,5,1,,,,,,,1,K00838
M00035,1,1,1,,,,,,,1,K00789
M00035,2,1,1,,,,,,,1,K00552
M00035,2,2,1,,,,,,,1,K00558
M00035,2,3,1,,,,,,,1,K17398
M00035,2,4,1,,,,,,,1,K17399
M00035,3,1,1,,,,,,,1,K01251
M00035,4,1,1,,,,,,,1,K01697
M00035,4,2,1,,,,,,,1,K10150
M00036,1,1,1,,,,,,,1,K00826
M00036,2,1,1,1,1,1,,,,1,K00166
M00036,2,1,1,1,1,2,,,,1,K00167
M00036,2,1,1,1,2,1,,,,1,K11381
M00036,2,1,2,,,,,,,1,K09699
M00036,2,1,3,,,,,,,1,K00382
M00036,3,1,1,,,,,,,1,K00253
M00036,3,2,1,,,,,,,1,K00249
M00036,4,1,1,,,,,,,1,K01968
M00036,4,1,2,,,,,,,1,K01969
M00036,5,1,1,,,,,,,1,K05607
M00036,5,2,1,,,,,,,1,K13766
M00036,6,1,1,,,,,,,1,K01640
M00037,1,1,1,,,,,,,1,K00502
M00037,2,1,1,,,,,,,1,K01593
M00037,3,1,1,,,,,,,1,K00669
M00037,4,1,1,,,,,,,1,K00543
M00038,1,1,1,,,,,,,1,K00453
M00038,1,2,1,,,,,,,1,K00463
M00038,2,1,1,,,,,,,1,K01432
M00038,2,2,1,,,,,,,1,K14263
M00038,2,3,1,,,,,,,1,K07130
M00038,3,1,1,,,,,,,1,K00486
M00038,4,1,1,,,,,,,1,K01556
M00038,5,1,1,,,,,,,1,K00452
M00038,6,1,1,,,,,,,1,K03392
M00038,7,1,1,,,,,,,1,K10217
M00038,7,2,1,,,,,,,1,K23234
M00039,1,1,1,,,,,,,1,K10775
M00039,1,2,1,,,,,,,1,K13064
M00039,2,1,1,,,,,,,1,K00487
M00039,3,1,1,,,,,,,1,K01904
M00039,4,1,1,,,,,,,1,K13065
M00039,5,1,1,,,,,,,1,K09754
M00039,6,1,1,,,,,,,1,K00588
M00039,7,1,1,,,,,,,1,K09753
M00039,8,1,1,,,,,,,1,K09755
M00039,9,1,1,,,,,,,1,K13066
M00039,10,1,1,,,,,,,1,K00083
M00039,10,2,1,,,,,,,1,K22395
M00040,1,1,1,,,,,,,1,K01850
M00040,1,2,1,,,,,,,1,K04092
M00040,1,3,1,,,,,,,1,K14170
M00040,2,1,1,,,,,,,1,K00832
M00040,2,2,1,,,,,,,1,K15849
M00040,3,1,1,,,,,,,1,K00220
M00040,3,2,1,,,,,,,1,K24018
M00040,3,3,1,,,,,,,1,K15227
M00042,1,1,1,,,,,,,1,K00505
M00042,1,2,1,,,,,,,1,K00501
M00042,2,1,1,,,,,,,1,K01593
M00042,3,1,1,,,,,,,1,K00503
M00042,4,1,1,,,,,,,1,K00553
M00043,1,1,1,,,,,,,1,K00431
M00044,1,1,1,,,,,,,1,K00815
M00044,1,2,1,,,,,,,1,K00838
M00044,1,3,1,,,,,,,1,K00832
M00044,1,4,1,,,,,,,1,K03334
M00044,2,1,1,,,,,,,1,K00457
M00044,3,1,1,,,,,,,1,K00451
M00044,4,1,1,,,,,,,1,K01800
M00044,5,1,1,,,,,,,1,K01555
M00044,5,2,1,,,,,,,1,K16171
M00045,1,1,1,,,,,,,1,K01745
M00045,2,1,1,,,,,,,1,K01712
M00045,3,1,1,,,,,,,1,K01468
M00045,4,1,1,,,,,,,1,K01479
M00045,4,2,1,,,,,,,1,K00603
M00045,4,3,1,,,,,,,1,K13990
M00045,4,4,1,1,1,1,,,,1,K05603
M00045,4,4,1,2,1,1,,,,1,K01458
M00046,1,1,1,,,,,,,1,K00207
M00046,1,2,1,,,,,,,1,K17722
M00046,1,2,2,,,,,,,1,K17723
M00046,2,1,1,,,,,,,1,K01464
M00046,3,1,1,,,,,,,1,K01431
M00046,3,2,1,,,,,,,1,K06016
M00047,1,1,1,,,,,,,1,K00613
M00047,2,1,1,,,,,,,1,K00542
M00047,3,1,1,,,,,,,1,K00933
M00047,3,2,1,,,,,,,1,K27382
M00048,1,1,1,,,,,,,1,K00764
M00048,2,1,1,,,,,,,1,K01945
M00048,2,2,1,,,,,,,1,K11787
M00048,2,3,1,,,,,,,1,K11788
M00048,2,4,1,,,,,,,1,K13713
M00048,3,1,1,,,,,,,1,K00601
M00048,3,2,1,,,,,,,1,K11175
M00048,3,3,1,,,,,,,1,K08289
M00048,3,4,1,,,,,,,1,K11787
M00048,3,5,1,,,,,,,1,K01492
M00048,4,1,1,,,,,,,1,K01952
M00048,4,2,1,1,1,1,,,,1,K23269
M00048,4,2,1,1,1,2,,,,1,K23264
M00048,4,2,1,1,1,3,,,,1,K23265
M00048,4,3,1,1,1,1,,,,1,K23270
M00048,4,3,1,1,1,2,,,,1,K23265
M00048,5,1,1,1,1,1,,,,1,K01933
M00048,5,1,1,1,2,1,,,,1,K11787
M00048,5,1,1,1,3,1,,,,1,K11788
M00048,5,1,1,2,1,1,1,1,1,1,K01587
M00048,5,1,1,2,1,1,1,2,1,1,K11808
M00048,5,1,1,2,1,1,1,3,1,1,K01589
M00048,5,1,1,2,1,1,2,1,1,1,K01588
M00048,6,1,1,,,,,,,1,K01923
M00048,6,2,1,,,,,,,1,K01587
M00048,6,3,1,,,,,,,1,K13713
M00048,7,1,1,,,,,,,1,K01756
M00048,8,1,1,,,,,,,1,K00602
M00048,8,2,1,1,1,1,,,,1,K01492
M00048,8,2,1,1,2,1,,,,1,K06863
M00048,8,2,1,2,1,1,,,,1,K11176
M00049,1,1,1,,,,,,,1,K01939
M00049,2,1,1,,,,,,,1,K01756
M00049,3,1,1,,,,,,,1,K00939
M00049,3,2,1,,,,,,,1,K18532
M00049,3,3,1,,,,,,,1,K18533
M00049,3,4,1,,,,,,,1,K00944
M00049,4,1,1,,,,,,,1,K00940
M00050,1,1,1,,,,,,,1,K00088
M00050,2,1,1,,,,,,,1,K01951
M00050,3,1,1,,,,,,,1,K00942
M00050,4,1,1,,,,,,,1,K00940
M00050,4,2,1,,,,,,,1,K18533
M00051,1,1,1,,,,,,,1,K11540
M00051,1,2,1,1,1,1,,,,1,K11541
M00051,1,2,1,2,1,1,,,,1,K01465
M00051,1,3,1,1,1,1,,,,1,K01954
M00051,1,3,1,1,2,1,,,,1,K01955
M00051,1,3,1,1,2,2,,,,1,K01956
M00051,1,3,1,2,1,1,,,,1,K00609
M00051,1,3,1,2,1,2,,,,1,K00610
M00051,1,3,1,2,2,1,,,,1,K00608
M00051,1,3,1,3,1,1,,,,1,K01465
M00051,2,1,1,,,,,,,1,K00226
M00051,2,2,1,,,,,,,1,K00254
M00051,2,3,1,,,,,,,1,K17828
M00051,3,1,1,1,1,1,,,,1,K13421
M00051,3,1,1,1,2,1,,,,1,K00762
M00051,3,1,1,2,1,1,,,,1,K01591
M00052,1,1,1,,,,,,,1,K13800
M00052,1,2,1,,,,,,,1,K13809
M00052,1,3,1,,,,,,,1,K09903
M00052,2,1,1,,,,,,,1,K00940
M00052,2,2,1,,,,,,,1,K18533
M00052,3,1,1,,,,,,,1,K01937
M00053,1,1,1,,,,,,,1,K00525
M00053,1,1,2,,,,,,,1,K00526
M00053,1,2,1,,,,,,,1,K10807
M00053,1,2,2,,,,,,,1,K10808
M00053,2,1,1,,,,,,,1,K00940
M00053,2,2,1,,,,,,,1,K18533
M00055,1,1,1,,,,,,,1,K01001
M00055,2,1,1,,,,,,,1,K07432
M00055,2,1,2,,,,,,,1,K07441
M00055,3,1,1,,,,,,,1,K03842
M00055,4,1,1,,,,,,,1,K03843
M00055,5,1,1,,,,,,,1,K03844
M00055,6,1,1,,,,,,,1,K03845
M00055,7,1,1,,,,,,,1,K03846
M00055,8,1,1,,,,,,,1,K03847
M00055,9,1,1,,,,,,,1,K03846
M00055,10,1,1,,,,,,,1,K00729
M00055,11,1,1,,,,,,,1,K03848
M00055,12,1,1,,,,,,,1,K03849
